DB16_ID,AS_ID,DB16_NAME,DB16_PREFIX,AS_NAME,AS_PREFIX,P_ID,PROVINCE_ID,P_NAME,NOTE
117944,4133,Nam Xuân,Xã,Nam Xuân,Xã,274,20,Nam Đàn,1
117947,4130,Nam Thái,Xã,Nam Thái,Xã,274,20,Nam Đàn,1
117950,4134,Vân Diên,Xã,Vân Diên,Xã,274,20,Nam Đàn,1
117953,4125,Nam Lĩnh,Xã,Nam Lĩnh,Xã,274,20,Nam Đàn,1
117956,4122,Nam Giang,Xã,Nam Giang,Xã,274,20,Nam Đàn,1
117959,4135,Xuân Hòa,Xã,Xuân Hòa,Xã,274,20,Nam Đàn,1
117962,4117,Hùng Tiến,Xã,Hùng Tiến,Xã,274,20,Nam Đàn,1
117965,4132,Nam Thượng,Xã,Nam Thượng,Xã,274,20,Nam Đàn,1
117968,4129,Nam Tân,Xã,Nam Tân,Xã,274,20,Nam Đàn,1
117971,4113,Kim Liên,Xã,Kim Liên,Xã,274,20,Nam Đàn,1
117974,4126,Nam Lộc,Xã,Nam Lộc,Xã,274,20,Nam Đàn,1
117977,4116,Hồng Long,Xã,Hồng Long,Xã,274,20,Nam Đàn,1
117980,4136,Xuân Lâm,Xã,Xuân Lâm,Xã,274,20,Nam Đàn,1
117983,4119,Nam Cát,Xã,Nam Cát,Xã,274,20,Nam Đàn,1
117986,4118,Khánh Sơn,Xã,Khánh Sơn,Xã,274,20,Nam Đàn,1
117989,4128,Nam Phúc,Xã,Nam Phúc,Xã,274,20,Nam Đàn,1
117992,4120,Nam Cường,Xã,Nam Cường,Xã,274,20,Nam Đàn,1
117995,4115,Nam Trung,Xã,Nam Trung,Xã,274,20,Nam Đàn,1
117998,4124,Nam Kim,Xã,Nam Kim,Xã,274,20,Nam Đàn,1
117827,4167,Quán Hành,Thị trấn,Quán Hành,Thị trấn,275,20,Nghi Lộc,1
117830,4161,Nghi Văn,Xã,Nghi Văn,Xã,275,20,Nghi Lộc,1
117833,4165,Nghi Yên,Xã,Nghi Yên,Xã,275,20,Nghi Lộc,1
117836,4137,Nghi Tiến,Xã,Nghi Tiến,Xã,275,20,Nghi Lộc,1
117839,4144,Nghi Hưng,Xã,Nghi Hưng,Xã,275,20,Nghi Lộc,1
117842,4141,Nghi Đồng,Xã,Nghi Đồng,Xã,275,20,Nghi Lộc,1
117845,4156,Nghi Thiết,Xã,Nghi Thiết,Xã,275,20,Nghi Lộc,1
117848,4147,Nghi Lâm,Xã,Nghi Lâm,Xã,275,20,Nghi Lộc,1
117851,4153,Nghi Quang,Xã,Nghi Quang,Xã,275,20,Nghi Lộc,1
117854,4146,Nghi Kiều,Xã,Nghi Kiều,Xã,275,20,Nghi Lộc,1
117857,4150,Nghi Mỹ,Xã,Nghi Mỹ,Xã,275,20,Nghi Lộc,1
117860,4152,Nghi Phương,Xã,Nghi Phương,Xã,275,20,Nghi Lộc,1
117863,4158,Nghi Thuận,Xã,Nghi Thuận,Xã,275,20,Nghi Lộc,1
117866,4149,Nghi Long,Xã,Nghi Long,Xã,275,20,Nghi Lộc,1
117869,4163,Nghi Xá,Xã,Nghi Xá,Xã,275,20,Nghi Lộc,1
117872,4143,Nghi Hợp,Xã,Nghi Hợp,Xã,275,20,Nghi Lộc,1
117875,4142,Nghi Hoa,Xã,Nghi Hoa,Xã,275,20,Nghi Lộc,1
117878,4145,Nghi Khánh,Xã,Nghi Khánh,Xã,275,20,Nghi Lộc,1
117881,4157,Nghi Thịnh,Xã,Nghi Thịnh,Xã,275,20,Nghi Lộc,1
117884,4138,Nghi Công Bắc,Xã,Nghi Công bắc,Xã,275,20,Nghi Lộc,1.0
117887,4139,Nghi Công Nam,Xã,Nghi Công nam,Xã,275,20,Nghi Lộc,1.0
117890,4154,Nghi Thạch,Xã,Nghi Thạch,Xã,275,20,Nghi Lộc,1
117893,4159,Nghi Trung,Xã,Nghi Trung,Xã,275,20,Nghi Lộc,1
117896,4160,Nghi Trường,Xã,Nghi Trường,Xã,275,20,Nghi Lộc,1
117899,4140,Nghi Diên,Xã,Nghi Diên,Xã,275,20,Nghi Lộc,1
117902,4151,Nghi Phong,Xã,Nghi Phong,Xã,275,20,Nghi Lộc,1
117905,4164,Nghi Xuân,Xã,Nghi Xuân,Xã,275,20,Nghi Lộc,1
117911,4162,Nghi Vạn,Xã,Nghi Vạn,Xã,275,20,Nghi Lộc,1
117917,4166,Phúc Thọ,Xã,Phúc Thọ,Xã,275,20,Nghi Lộc,1
117926,4155,Nghi Thái,Xã,Nghi Thái,Xã,275,20,Nghi Lộc,1
,4148,,,Nghi Liên,Xã,275,20,Nghi Lộc,
116941,4170,Nghĩa Đàn,Thị trấn,Nghĩa Đàn,Thị trấn,276,20,Nghĩa Đàn,1
116942,4183,Nghĩa Mai,Xã,Nghĩa Mai,Xã,276,20,Nghĩa Đàn,1
116945,4192,Nghĩa Yên,Xã,Nghĩa Yên,Xã,276,20,Nghĩa Đàn,1
116948,4177,Nghĩa Lạc,Xã,Nghĩa Lạc,Xã,276,20,Nghĩa Đàn,1
116951,4178,Nghĩa Lâm,Xã,Nghĩa Lâm,Xã,276,20,Nghĩa Đàn,1
116954,4186,Nghĩa Sơn,Xã,Nghĩa Sơn,Xã,276,20,Nghĩa Đàn,1
116957,4181,Nghĩa Lợi,Xã,Nghĩa Lợi,Xã,276,20,Nghĩa Đàn,1
116960,4169,Nghĩa Bình,Xã,Nghĩa Bình,Xã,276,20,Nghĩa Đàn,1
116963,4190,Nghĩa Thọ,Xã,Nghĩa Thọ,Xã,276,20,Nghĩa Đàn,1
116966,4184,Nghĩa Minh,Xã,Nghĩa Minh,Xã,276,20,Nghĩa Đàn,1
116969,4185,Nghĩa Phú,Xã,Nghĩa Phú,Xã,276,20,Nghĩa Đàn,1
116972,4175,Nghĩa Hưng,Xã,Nghĩa Hưng,Xã,276,20,Nghĩa Đàn,1
116975,4174,Nghĩa Hồng,Xã,Nghĩa Hồng,Xã,276,20,Nghĩa Đàn,1
116978,4189,Nghĩa Thịnh,Xã,Nghĩa Thịnh,Xã,276,20,Nghĩa Đàn,1
116981,4191,Nghĩa Trung,Xã,Nghĩa Trung,Xã,276,20,Nghĩa Đàn,1
116984,4173,Nghĩa Hội,Xã,Nghĩa Hội,Xã,276,20,Nghĩa Đàn,1
116987,4187,Nghĩa Tân,Xã,Nghĩa Tân,Xã,276,20,Nghĩa Đàn,1
116990,4188,Nghĩa Thắng,Xã,Nghĩa Thắng,Xã,276,20,Nghĩa Đàn,1
116996,4172,Nghĩa Hiếu,Xã,Nghĩa Hiếu,Xã,276,20,Nghĩa Đàn,1
116999,4179,Nghĩa Liên,Xã,Nghĩa Liên,Xã,276,20,Nghĩa Đàn,1
117020,4171,Nghĩa Đức,Xã,Nghĩa Đức,Xã,276,20,Nghĩa Đàn,1
117023,4168,Nghĩa An,Xã,Nghĩa An,Xã,276,20,Nghĩa Đàn,1
117026,4182,Nghĩa Long,Xã,Nghĩa Long,Xã,276,20,Nghĩa Đàn,1
117029,4180,Nghĩa Lộc,Xã,Nghĩa Lộc,Xã,276,20,Nghĩa Đàn,1
117032,4176,Nghĩa Khánh,Xã,Nghĩa Khánh,Xã,276,20,Nghĩa Đàn,1
116738,4198,Kim Sơn,Thị trấn,Kim Sơn,Thị trấn,277,20,Quế Phong,1
116741,4204,Thông Thụ,Xã,Thông Thụ,Xã,277,20,Quế Phong,1
116744,4196,Đồng Văn,Xã,Đồng Văn,Xã,277,20,Quế Phong,1
116747,4197,Hạnh Dịch,Xã,Hạnh Dịch,Xã,277,20,Quế Phong,1
116750,4205,Tiền Phong,Xã,Tiền Phong,Xã,277,20,Quế Phong,1
116753,4200,Nậm Giải,Xã,Nậm Giải,Xã,277,20,Quế Phong,1
116756,4206,Tri Lễ,Xã,Tri Lễ,Xã,277,20,Quế Phong,1
116759,4194,Châu Kim,Xã,Châu Kim,Xã,277,20,Quế Phong,1
116762,4199,Mường Nọc,Xã,Mường Nọc,Xã,277,20,Quế Phong,1
116763,4203,Quế Sơn,Xã,Quế Sơn,Xã,277,20,Quế Phong,1
116765,4195,Châu Thôn,Xã,Châu Thôn,Xã,277,20,Quế Phong,1
116768,4201,Nậm Nhoóng,Xã,Nậm Nhoóng,Xã,277,20,Quế Phong,1
116771,4202,Quang Phong,Xã,Quang Phong,Xã,277,20,Quế Phong,1
116774,4193,Căm Muộn,Xã,Cắm Muộn,Xã,277,20,Quế Phong,0.909
116777,4218,Tân Lạc,Thị trấn,Tân Lạc,Thị trấn,278,20,Quỳ Châu,1
116780,4207,Châu Bính,Xã,Châu Bính,Xã,278,20,Quỳ Châu,1
116783,4215,Châu Thuận,Xã,Châu Thuận,Xã,278,20,Quỳ Châu,1
116786,4211,Châu Hội,Xã,Châu Hội,Xã,278,20,Quỳ Châu,1
116789,4212,Châu Nga,Xã,Châu Nga,Xã,278,20,Quỳ Châu,1
116792,4216,Châu Tiến,Xã,Châu Tiến,Xã,278,20,Quỳ Châu,1
116795,4209,Châu Hạnh,Xã,Châu Hạnh,Xã,278,20,Quỳ Châu,1
116798,4214,Châu Thắng,Xã,Châu Thắng,Xã,278,20,Quỳ Châu,1
116801,4213,Châu Phong,Xã,Châu Phong,Xã,278,20,Quỳ Châu,1
116804,4208,Châu Bình,Xã,Châu Bình,Xã,278,20,Quỳ Châu,1
116807,4210,Châu Hoàn,Xã,Châu Hoàn,Xã,278,20,Quỳ Châu,1
116810,4217,Diên Lãm,Xã,Diên Lãm,Xã,278,20,Quỳ Châu,1
117035,4235,Quỳ Hợp,Thị trấn,Quỳ Hợp,Thị trấn,279,20,Quỳ Hợp,1
117038,4239,Yên Hợp,Xã,Yên Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117041,4228,Châu Tiến,Xã,Châu Tiến,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117044,4222,Châu Hồng,Xã,Châu Hồng,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117047,4229,Đồng Hợp,Xã,Đồng Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117050,4227,Châu Thành,Xã,Châu Thành,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117053,4231,Liên Hợp,Xã,Liên Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117056,4223,Châu Lộc,Xã,Châu Lộc,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117059,4236,Tam Hợp,Xã,Tam Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117062,4220,Châu Cường,Xã,Châu Cường,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117065,4225,Châu Quang,Xã,Châu Quang,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117068,4237,Thọ Hợp,Xã,Thọ Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117071,4232,Minh Hợp,Xã,Minh Hợp,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117074,4234,Nghĩa Xuân,Xã,Nghĩa Xuân,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117077,4226,Châu Thái,Xã,Châu Thái,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117080,4221,Châu Đình,Xã,Châu Đình,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117083,4238,Văn Lợi,Xã,Văn Lợi,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117086,4233,Nam Sơn,Xã,Nam Sơn,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117089,4224,Châu Lý,Xã,Châu Lý,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117092,4230,Hạ Sơn,Xã,Hạ Sơn,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117095,4219,Bắc Sơn,Xã,Bắc Sơn,Thị trấn,279,20,Quỳ Hợp,Sai prefix
117098,4241,Cầu Giát,Thị trấn,Cầu Giát,Thị trấn,280,20,Quỳnh Lưu,1
117101,4263,Quỳnh Thắng,Xã,Quỳnh Thắng,Xã,280,20,Quỳnh Lưu,1
117119,4261,Quỳnh Tân,Xã,Quỳnh Tân,Xã,280,20,Quỳnh Lưu,1
117122,4245,Quỳnh Châu,Xã,Quỳnh Châu,Xã,280,20,Quỳnh Lưu,1
117140,4270,Tân Sơn,Xã,Tân Sơn,Xã,280,20,Quỳnh Lưu,1
117143,4267,Quỳnh Văn,Xã,Quỳnh Văn,Xã,280,20,Quỳnh Lưu,1
117146,4242,Ngọc Sơn,Xã,Ngọc Sơn,Xã,280,20,Quỳnh Lưu,1
117149,4260,Quỳnh Tam,Xã,Quỳnh Tam,Xã,280,20,Quỳnh Lưu,1
117152,4250,Quỳnh Hoa,Xã,Quỳnh Hoa,Xã,280,20,Quỳnh Lưu,1
117155,4262,Quỳnh Thạch,Xã,Quỳnh Thạch,Xã,280,20,Quỳnh Lưu,1
117158,4244,Quỳnh Bảng,Xã,Quỳnh Bảng,Xã,280,20,Quỳnh Lưu,1
117161,4257,Quỳnh Mỹ,Xã,Quỳnh Mỹ,Xã,280,20,Quỳnh Lưu,1
117164,4264,Quỳnh Thanh,Xã,Quỳnh Thanh,Xã,280,20,Quỳnh Lưu,1
117167,4249,Quỳnh Hậu,Xã,Quỳnh Hậu,Xã,280,20,Quỳnh Lưu,1
117170,4253,Quỳnh Lâm,Xã,Quỳnh Lâm,Xã,280,20,Quỳnh Lưu,1
117173,4247,Quỳnh Đôi,Xã,Quỳnh Đôi,Xã,280,20,Quỳnh Lưu,1
117176,4255,Quỳnh Lương,Xã,Quỳnh Lương,Xã,280,20,Quỳnh Lưu,1
117179,4251,Quỳnh Hồng,Xã,Quỳnh Hồng,Xã,280,20,Quỳnh Lưu,1
117182,4268,Quỳnh Yên,Xã,Quỳnh Yên,Xã,280,20,Quỳnh Lưu,1
117185,4243,Quỳnh Bá,Xã,Quỳnh Bá,Xã,280,20,Quỳnh Lưu,1
117188,4256,Quỳnh Minh,Xã,Quỳnh Minh,Xã,280,20,Quỳnh Lưu,1
117191,4246,Quỳnh Diện,Xã,Quỳnh Diện,Xã,280,20,Quỳnh Lưu,1
117194,4252,Quỳnh Hưng,Xã,Quỳnh Hưng,Xã,280,20,Quỳnh Lưu,1
117197,4248,Quỳnh Giang,Xã,Quỳnh Giang,Xã,280,20,Quỳnh Lưu,1
117200,4259,Quỳnh Ngọc,Xã,Quỳnh Ngọc,Xã,280,20,Quỳnh Lưu,1
117203,4258,Quỳnh Nghĩa,Xã,Quỳnh Nghĩa,Xã,280,20,Quỳnh Lưu,1
117206,4240,An Hòa,Xã,An Hòa,Xã,280,20,Quỳnh Lưu,1
117209,4272,Tiến Thủy,Xã,Tiến Thủy,Xã,280,20,Quỳnh Lưu,1
117212,4269,Sơn Hải,Xã,Sơn Hải,Xã,280,20,Quỳnh Lưu,1
117215,4265,Quỳnh Thọ,Xã,Quỳnh Thọ,Xã,280,20,Quỳnh Lưu,1
117218,4266,Quỳnh Thuận,Xã,Quỳnh Thuận,Xã,280,20,Quỳnh Lưu,1
117221,4254,Quỳnh Long,Xã,Quỳnh Long,Xã,280,20,Quỳnh Lưu,1
117224,4271,Tân Thắng,Xã,Tân Thắng,Xã,280,20,Quỳnh Lưu,1
117266,4290,Tân Kỳ,Thị trấn,Tân Kỳ,Thị trấn,281,20,Tân Kỳ,1
117269,4288,Tân Hợp,Xã,Tân Hợp,Xã,281,20,Tân Kỳ,1
117272,4292,Tân Phú,Xã,Tân Phú,Xã,281,20,Tân Kỳ,1
117275,4293,Tân Xuân,Xã,Tân Xuân,Xã,281,20,Tân Kỳ,1
117278,4274,Giai Xuân,Xã,Giai Xuân,Xã,281,20,Tân Kỳ,1
117281,4278,Nghĩa Bình,Xã,Nghĩa Bình,Xã,281,20,Tân Kỳ,1
117284,4279,Nghĩa Đồng,Xã,Nghĩa Đồng,Xã,281,20,Tân Kỳ,1
117287,4273,Đồng Văn,Xã,Đồng Văn,Xã,281,20,Tân Kỳ,1
117290,4285,Nghĩa Thái,Xã,Nghĩa Thái,Xã,281,20,Tân Kỳ,1
117293,4283,Nghĩa Hợp,Xã,Nghĩa Hợp,Xã,281,20,Tân Kỳ,1
