DB16_ID,AS_ID,DB16_NAME,AS_NAME,PREFIX,P_ID,P_NAME,NOTE
110159,817,Xã Kim Thư,Kim Thư,Xã,50,Thanh Oai,1
110162,820,Xã Phương Trung,Phương Trung,Xã,50,Thanh Oai,1
110165,822,Xã Tân Ước,Tân Ước,Xã,50,Thanh Oai,1
110168,812,Xã Dân Hòa,Dân Hòa,Xã,50,Thanh Oai,1
110171,818,Xã Liên Châu,Liên Châu,Xã,50,Thanh Oai,1
110174,809,Xã Cao Dương,Cao Dương,Xã,50,Thanh Oai,1
110177,827,Xã Xuân Dương,Xuân Dương,Xã,50,Thanh Oai,1
110180,814,Xã Hồng Dương,Hồng Dương,Xã,50,Thanh Oai,1
100640,840,Thị trấn Văn Điển,Văn Điển,Thị trấn,51,Thanh Trì,1
100643,837,Xã Tân Triều,Tân Triều,Xã,51,Thanh Trì,1
100646,838,Xã Thanh Liệt,Thanh Liệt,Xã,51,Thanh Trì,1
100649,835,Xã Tả Thanh Oai,Tả Thanh Oai,Xã,51,Thanh Trì,1
100652,831,Xã Hữu Hoà,Hữu Hòa,Xã,51,Thanh Trì,0.8
100655,836,Xã Tam Hiệp,Tam Hiệp,Xã,51,Thanh Trì,1
100658,839,Xã Tứ Hiệp,Tứ Hiệp,Xã,51,Thanh Trì,1
100661,843,Xã Yên Mỹ,Yên Mỹ,Xã,51,Thanh Trì,1
100664,842,Xã Vĩnh Quỳnh,Vĩnh Quỳnh,Xã,51,Thanh Trì,1
100667,834,Xã Ngũ Hiệp,Ngũ Hiệp,Xã,51,Thanh Trì,1
100670,830,Xã Duyên Hà,Duyên Hà,Xã,51,Thanh Trì,1
100673,833,Xã Ngọc Hồi,Ngọc Hồi,Xã,51,Thanh Trì,1
100676,841,Xã Vạn Phúc,Vạn Phúc,Xã,51,Thanh Trì,1
100679,828,Xã Đại áng,Đại Áng,Xã,51,Thanh Trì,1.0
100682,832,Xã Liên Ninh,Liên Ninh,Xã,51,Thanh Trì,1
100685,829,Xã Đông Mỹ,Đông Mỹ,Xã,51,Thanh Trì,1
100343,849,Phường Nhân Chính,Nhân Chính,Phường,52,Thanh Xuân,1
100346,854,Phường Thượng Đình,Thượng Đình,Phường,52,Thanh Xuân,1
100349,847,Phường Khương Trung,Khương Trung,Phường,52,Thanh Xuân,1
100352,846,Phường Khương Mai,Khương Mai,Phường,52,Thanh Xuân,1
100355,853,Phường Thanh Xuân Trung,Thanh Xuân Trung,Phường,52,Thanh Xuân,1
100358,850,Phường Phương Liệt,Phương Liệt,Phường,52,Thanh Xuân,1
100361,844,Phường Hạ Đình,Hạ Đình,Phường,52,Thanh Xuân,1
100364,845,Phường Khương Đình,Khương Đình,Phường,52,Thanh Xuân,1
100367,851,Phường Thanh Xuân Bắc,Thanh Xuân Bắc,Phường,52,Thanh Xuân,1
100370,852,Phường Thanh Xuân Nam,Thanh Xuân Nam,Phường,52,Thanh Xuân,1
100373,848,Phường Kim Giang,Kim Giang,Phường,52,Thanh Xuân,1
110183,875,Thị trấn Thường Tín,Thường Tín,Thị trấn,53,Thường Tín,1
110186,869,Xã Ninh Sở,Ninh Sở,Xã,53,Thường Tín,1
110189,868,Xã Nhị Khê,Nhị Khê,Xã,53,Thường Tín,1
110192,857,Xã Duyên Thái,Duyên Thái,Xã,53,Thường Tín,1
110195,862,Xã Khánh Hà,Khánh Hà,Xã,53,Thường Tín,1
110198,860,Xã Hòa Bình,Hòa Bình,Xã,53,Thường Tín,1
110201,879,Xã Văn Bình,Văn Bình,Xã,53,Thường Tín,1
110204,859,Xã Hiền Giang,Hiền Giang,Xã,53,Thường Tín,1
110207,861,Xã Hồng Vân,Hồng Vân,Xã,53,Thường Tín,1
110210,882,Xã Vân Tảo,Vân Tảo,Xã,53,Thường Tín,1
110213,864,Xã Liên Phương,Liên Phương,Xã,53,Thường Tín,1
110216,881,Xã Văn Phú,Văn Phú,Xã,53,Thường Tín,1
110219,878,Xã Tự Nhiên,Tự Nhiên,Xã,53,Thường Tín,1
110222,876,Xã Tiền Phong,Tiền Phong,Xã,53,Thường Tín,1
110225,858,Xã Hà Hồi,Hà Hồi,Xã,53,Thường Tín,1
110228,874,Xã Thư Phú,Thư Phú,Xã,53,Thường Tín,1
110231,867,Xã Nguyễn Trãi,Nguyễn Trãi,Xã,53,Thường Tín,1
110234,870,Xã Quất Động,Quất Động,Xã,53,Thường Tín,1
110237,855,Xã Chương Dương,Chương Dương,Xã,53,Thường Tín,1
110240,871,Xã Tân Minh,Tân Minh,Xã,53,Thường Tín,1
110243,863,Xã Lê Lợi,Lê Lợi,Xã,53,Thường Tín,1
110246,872,Xã Thắng Lợi,Thắng Lợi,Xã,53,Thường Tín,1
110249,856,Xã Dũng Tiến,Dũng Tiến,Xã,53,Thường Tín,1
110252,873,Xã Thống Nhất,Thống Nhất,Xã,53,Thường Tín,1
110255,866,Xã Nghiêm Xuyên,Nghiêm Xuyên,Xã,53,Thường Tín,1
110258,877,Xã Tô Hiệu,Tô Hiệu,Xã,53,Thường Tín,1
110261,883,Xã Văn Tự,Văn Tự,Xã,53,Thường Tín,1
110264,880,Xã Vạn Điểm,Vạn Điểm,Xã,53,Thường Tín,1
110267,865,Xã Minh Cường,Minh Cường,Xã,53,Thường Tín,1
110354,910,Thị trấn Vân Đình,Vân Đình,Thị trấn,54,Ứng Hòa,1
110357,912,Xã Viên An,Viên An,Xã,54,Ứng Hòa,1
110360,913,Xã Viên Nội,Viên Nội,Xã,54,Ứng Hòa,1
110363,894,Xã Hoa Sơn,Hoa Sơn,Xã,54,Ứng Hòa,1
110366,903,Xã Quảng Phú Cầu,Quảng Phú Cầu,Xã,54,Ứng Hòa,1
110369,909,Xã Trường Thịnh,Trường Thịnh,Xã,54,Ứng Hòa,1
110372,884,Xã Cao Thành,Cao Thành,Xã,54,Ứng Hòa,1
110375,898,Xã Liên Bạt,Liên Bạt,Xã,54,Ứng Hòa,1
110378,904,Xã Sơn Công,Sơn Công,Xã,54,Ứng Hòa,1
110381,890,Xã Đồng Tiến,Đồng Tiến,Xã,54,Ứng Hòa,1
110384,902,Xã Phương Tú,Phương Tú,Xã,54,Ứng Hòa,1
110387,908,Xã Trung Tú,Trung Tú,Xã,54,Ứng Hòa,1
110390,889,Xã Đồng Tân,Đồng Tân,Xã,54,Ứng Hòa,1
110393,906,Xã Tảo Dương Văn,Tảo Dương Văn,Xã,54,Ứng Hòa,1
110396,911,Xã Vạn Thái,Vạn Thái,Xã,54,Ứng Hòa,1
110399,900,Xã Minh Đức,Minh Đức,Xã,54,Ứng Hòa,1
110402,891,Xã Hòa Lâm,Hòa Lâm,Xã,54,Ứng Hòa,1
110405,895,Xã Hòa Xá,Hòa Xá,Xã,54,Ứng Hòa,1
110408,907,Xã Trầm Lộng,Trầm Lộng,Xã,54,Ứng Hòa,1
110411,897,Xã Kim Đường,Kim Đường,Xã,54,Ứng Hòa,1
110414,892,Xã Hòa Nam,Hòa Nam,Xã,54,Ứng Hòa,1
110417,893,Xã Hòa Phú,Hòa Phú,Xã,54,Ứng Hòa,1
110420,887,Xã Đội Bình,Đội Bình,Xã,54,Ứng Hòa,1
110423,886,Xã Đại Hùng,Đại Hùng,Xã,54,Ứng Hòa,1
110426,888,Xã Đông Lỗ,Đông Lỗ,Xã,54,Ứng Hòa,1
110429,901,Xã Phù Lưu,Phù Lưu,Xã,54,Ứng Hòa,1
110432,885,Xã Đại Cường,Đại Cường,Xã,54,Ứng Hòa,1
110435,899,Xã Lưu Hoàng,Lưu Hoàng,Xã,54,Ứng Hòa,1
110438,896,Xã Hồng Quang,Hồng Quang,Xã,54,Ứng Hòa,1
,913,,Viên Nội,Xã,54,Ứng Hòa,
118673,8610,Thị trấn Cẩm Xuyên,Cẩm Xuyên,Thị trấn,536,Cẩm Xuyên,1
118676,8612,Thị trấn Thiên Cầm,Thiên Cầm,Thị trấn,536,Cẩm Xuyên,1
118679,8592,Xã Cẩm Hòa,Cẩm Hà,Xã,536,Cẩm Xuyên,0.842
118682,8591,Xã Cẩm Dương,Cẩm Dương,Xã,536,Cẩm Xuyên,1
118685,8589,Xã Cẩm Bình,Cẩm Bình,Xã,536,Cẩm Xuyên,1
118688,8611,Xã Cẩm Yên,Cẩm Yên,Xã,536,Cẩm Xuyên,1
118691,8597,Xã Cẩm Vĩnh,Cẩm Lĩnh,Xã,536,Cẩm Xuyên,0.909
118694,8606,Xã Cẩm Thành,Cẩm Thành,Xã,536,Cẩm Xuyên,1
118697,8602,Xã Cẩm Quang,Cẩm Quang,Xã,536,Cẩm Xuyên,1
118700,8599,Xã Cẩm Nam,Cẩm Nam,Xã,536,Cẩm Xuyên,1
118703,8595,Xã Cẩm Huy,Cẩm Huy,Xã,536,Cẩm Xuyên,1
118706,8604,Xã Cẩm Thạch,Cẩm thạch,Xã,536,Cẩm Xuyên,1.0
118709,8588,Xã Cẩm Nhượng,Cẩm Nhượng,Xã,536,Cẩm Xuyên,1
118712,8605,Xã Cẩm Thăng,Cẩm Thăng,Xã,536,Cẩm Xuyên,1
118715,8590,Xã Cẩm Duệ,Cẩm Duệ,Xã,536,Cẩm Xuyên,1
118718,8600,Xã Cẩm Phúc,Cẩm Phúc,Xã,536,Cẩm Xuyên,1
118721,8597,Xã Cẩm Lĩnh,Cẩm Lĩnh,Xã,536,Cẩm Xuyên,1
118724,8601,Xã Cẩm Quan,Cẩm Quan,Xã,536,Cẩm Xuyên,1
118727,8592,Xã Cẩm Hà,Cẩm Hà,Xã,536,Cẩm Xuyên,1
118730,8586,Xã Cẩm Lộc,Cẩm Lộc,Xã,536,Cẩm Xuyên,1
118733,8594,Xã Cẩm Hưng,Cẩm Hưng,Xã,536,Cẩm Xuyên,1
118736,8607,Xã Cẩm Thịnh,Cẩm Thịnh,Xã,536,Cẩm Xuyên,1
118739,8587,Xã Cẩm Mỹ,Cẩm Mỹ,Xã,536,Cẩm Xuyên,1
118742,8608,Xã Cẩm Trung,Cẩm Trung,Xã,536,Cẩm Xuyên,1
118745,8603,Xã Cẩm Sơn,Cẩm Sơn,Xã,536,Cẩm Xuyên,1
118748,8596,Xã Cẩm Lạc,Cẩm Lạc,Xã,536,Cẩm Xuyên,1
118751,8598,Xã Cẩm Minh,Cẩm Minh,Xã,536,Cẩm Xuyên,1
,8612,,Thiên Cầm,Thị trấn,536,Cẩm Xuyên,
,8612,,Thiên Cầm,Thị trấn,536,Cẩm Xuyên,
118406,8619,Thị trấn Nghèn,Nghèn,Thị trấn,537,Can Lộc,1
118415,8625,Xã Thiên Lộc,Thiên Lộc,Xã,537,Can Lộc,1
118418,8626,Xã Thuần Thiện,Thuần Thiện,Xã,537,Can Lộc,1
118424,8617,Xã Kim Lộc,Kim Lộc,Xã,537,Can Lộc,1
118427,8634,Xã Vượng Lộc,Vượng Lộc,Xã,537,Can Lộc,1
118433,8624,Xã Thanh Lộc,Thanh Lộc,Xã,537,Can Lộc,1
118436,8623,Xã Song Lộc,Song Lộc,Xã,537,Can Lộc,1
118439,8628,Xã Thường Nga,Thường Nga,Xã,537,Can Lộc,1
118442,8631,Xã Trường Lộc,Trường Lộc,Xã,537,Can Lộc,1
118445,8632,Xã Tùng Lộc,Tùng Lộc,Xã,537,Can Lộc,1
118451,8635,Xã Yên Lộc,Yên Lộc,Xã,537,Can Lộc,1
118454,8620,Xã Phú Lộc,Phú Lộc,Xã,537,Can Lộc,1
118460,8616,Xã Khánh Lộc,Khánh Lộc,Xã,537,Can Lộc,1
118463,8615,Xã Gia Hanh,Gia Hanh,Xã,537,Can Lộc,1
118466,8633,Xã Vĩnh Lộc,Vĩnh Lộc,Xã,537,Can Lộc,1
118469,8629,Xã Tiến Lộc,Tiến Lộc,Xã,537,Can Lộc,1
118472,8630,Xã Trung Lộc,Trung Lộc,Xã,537,Can Lộc,1
118475,8613,Xã Xuân Lộc,Xuân Lộc,Xã,537,Can Lộc,1
118478,8627,Xã Thượng Lộc,Thượng Lộc,Xã,537,Can Lộc,1
118481,8621,Xã Quang Lộc,Quang Lộc,Xã,537,Can Lộc,1
118484,8614,Xã Đồng Lộc,Đồng Lộc,Xã,537,Can Lộc,1
118487,8618,Xã Mỹ Lộc,Mỹ Lộc,Xã,537,Can Lộc,1
118490,8622,Xã Sơn Lộc,Sơn Lộc,Xã,537,Can Lộc,1
118229,8652,Thị trấn Đức Thọ,Đức Thọ,Thị trấn,538,Đức Thọ,1
118232,8649,Xã Đức Quang,Đức Quang,Xã,538,Đức Thọ,1
118235,8655,Xã Đức Vĩnh,Đức Vịnh,Xã,538,Đức Thọ,0.909
118238,8638,Xã Đức Châu,Đức Châu,Xã,538,Đức Thọ,1
118241,8654,Xã Đức Tùng,Đức Tùng,Xã,538,Đức Thọ,1
118244,8661,Xã Trường Sơn,Trường Sơn,Xã,538,Đức Thọ,1
118247,8657,Xã Liên Minh,Liên Minh,Xã,538,Đức Thọ,1
118250,8642,Xã Đức La,Đức La,Xã,538,Đức Thọ,1
118253,8663,Xã Yên Hồ,Yên Hồ,Xã,538,Đức Thọ,1
118256,8648,Xã Đức Nhân,Đức Nhân,Xã,538,Đức Thọ,1
118259,8662,Xã Tùng Ảnh,Tùng Ảnh,Xã,538,Đức Thọ,1
118262,8636,Xã Bùi Xá,Bùi Xá,Xã,538,Đức Thọ,1
118265,8651,Xã Đức Thịnh,Đức Thịnh,Xã,538,Đức Thọ,1
118268,8656,Xã Đức Yên,Đức Yên,Xã,538,Đức Thọ,1
118271,8653,Xã Đức Thủy,Đức Thủy,Xã,538,Đức Thọ,1
118274,8659,Xã Thái Yên,Thái Yên,Xã,538,Đức Thọ,1
118277,8660,Xã Trung Lễ,Trung Lễ,Xã,538,Đức Thọ,1
118280,8641,Xã Đức Hòa,Đức Hòa,Xã,538,Đức Thọ,1
118283,8647,Xã Đức Long,Đức Long,Xã,538,Đức Thọ,1
118286,8644,Xã Đức Lâm,Đức Lâm,Xã,538,Đức Thọ,1
118289,8650,Xã Đức Thanh,Đức Thanh,Xã,538,Đức Thọ,1
118292,8640,Xã Đức Dũng,Đức Dũng,Xã,538,Đức Thọ,1
118295,8646,Xã Đức Lập,Đức Lập,Xã,538,Đức Thọ,1
118298,8637,Xã Đức An,Đức An,Xã,538,Đức Thọ,1
118301,8643,Xã Đức Lạc,Đức Lạc,Xã,538,Đức Thọ,1
118304,8639,Xã Đức Đồng,Đức Đồng,Xã,538,Đức Thọ,1
118307,8645,Xã Đức Lạng,Đức Lạng,Xã,538,Đức Thọ,1
118310,8658,Xã Tân Hương,Tân Hương,Xã,538,Đức Thọ,1
118070,8679,Phường Trần Phú,Trần Phú,Phường,539,Hà Tĩnh,1
118073,8664,Phường Nam Hà,Nam Hà,Phường,539,Hà Tĩnh,1
118076,8667,Phường Bắc Hà,Bắc Hà,Phường,539,Hà Tĩnh,1
118077,8670,Phường Nguyễn Du,Nguyễn Du,Phường,539,Hà Tĩnh,1
118079,8671,Phường Tân Giang,Tân Giang,Phường,539,Hà Tĩnh,1
118082,8668,Phường Đại Nài,Đại Nài,Phường,539,Hà Tĩnh,1
118085,8669,Phường Hà Huy Tập,Hà Huy Tập,Phường,539,Hà Tĩnh,1
118088,8678,Xã Thạch Trung,Thạch Trung,Xã,539,Hà Tĩnh,1
118091,8665,Phường Thạch Quý,Thạch Quý,Phường,539,Hà Tĩnh,1
118094,8676,Phường Thạch Linh,Thạch Linh,Phường,539,Hà Tĩnh,1
118097,8666,Phường Văn Yên,Văn Yên,Phường,539,Hà Tĩnh,1
118100,8674,Xã Thạch Hạ,Thạch Hạ,Xã,539,Hà Tĩnh,1
118103,8677,Xã Thạch Môn,Thạch Môn,Xã,539,Hà Tĩnh,1
118106,8673,Xã Thạch Đồng,Thạch Đồng,Xã,539,Hà Tĩnh,1
118109,8675,Xã Thạch Hưng,Thạch Hưng,Xã,539,Hà Tĩnh,1
118112,8672,Xã Thạch Bình,Thạch Bình,Xã,539,Hà Tĩnh,1
118115,8681,Phường Bắc Hồng,Bắc Hồng,Phường,540,Hồng Lĩnh,1
118118,8684,Phường Nam Hồng,Nam Hồng,Phường,540,Hồng Lĩnh,1
118121,8680,Phường Trung Lương,Trung Lương,Phường,540,Hồng Lĩnh,1
118124,8683,Phường Đức Thuận,Đức Thuận,Phường,540,Hồng Lĩnh,1
118127,8682,Phường Đậu Liêu,Đậu Liêu,Phường,540,Hồng Lĩnh,1
118130,8685,Xã Thuận Lộc,Thuận Lộc,Xã,540,Hồng Lĩnh,1
118496,8693,Thị trấn Hương Khê,Hương Khê,Thị trấn,541,Hương Khê,1
118499,8707,Xã Phương Mỹ,Phương Mỹ,Xã,541,Hương Khê,1
118502,8688,Xã Hà Linh,Hà Linh,Xã,541,Hương Khê,1
118505,8697,Xã Hương Thủy,Hương Thuỷ,Xã,541,Hương Khê,0.846
118508,8689,Xã Hòa Hải,Hoà Hải,Xã,541,Hương Khê,0.8
118511,8706,Xã Phương Điền,Phương Điền,Xã,541,Hương Khê,1
118514,8686,Xã Phúc Đồng,Phúc Đồng,Xã,541,Hương Khê,1
118517,8692,Xã Hương Giang,Hương Giang,Xã,541,Hương Khê,1
118520,8702,Xã Lộc Yên,Lộc Yên,Xã,541,Hương Khê,1
118523,8690,Xã Hương Bình,Hương Bình,Xã,541,Hương Khê,1
118526,8696,Xã Hương Long,Hương Long,Xã,541,Hương Khê,1
118529,8703,Xã Phú Gia,Phú Gia,Xã,541,Hương Khê,1
118532,8687,Xã Gia Phố,Gia Phố,Xã,541,Hương Khê,1
118535,8704,Xã Phú Phong,Phú Phong,Xã,541,Hương Khê,1
118538,8691,Xã Hương Đô,Hương Đô,Xã,541,Hương Khê,1
118541,8700,Xã Hương Vĩnh,Hương Vĩnh,Xã,541,Hương Khê,1
118544,8701,Xã Hương Xuân,Hương Xuân,Xã,541,Hương Khê,1
118547,8705,Xã Phúc Trạch,Phúc Trạch,Xã,541,Hương Khê,1
118550,8698,Xã Hương Trà,Hương Trà,Xã,541,Hương Khê,1
118553,8699,Xã Hương Trạch,Hương Trạch,Xã,541,Hương Khê,1
118556,8694,Xã Hương Lâm,Hương Lâm,Xã,541,Hương Khê,1
118559,8695,Xã Hương Liên,Hương Liên,Xã,541,Hương Khê,1
118133,8709,Thị trấn Phố Châu,Phố Châu,Thị trấn,542,Hương Sơn,1
118136,8739,Thị trấn  Tây Sơn,Tây Sơn,Thị trấn,542,Hương Sơn,1.0
118139,8719,Xã Sơn Hồng,Sơn Hồng,Xã,542,Hương Sơn,1
118142,8735,Xã Sơn Tiến,Sơn Tiến,Xã,542,Hương Sơn,1
118145,8722,Xã Sơn Lâm,Sơn Lâm,Xã,542,Hương Sơn,1
118148,8723,Xã Sơn Lễ,Sơn Lễ,Xã,542,Hương Sơn,1
118151,8733,Xã Sơn Thịnh,Sơn Thịnh,Xã,542,Hương Sơn,1
118154,8710,Xã Sơn An,Sơn An,Xã,542,Hương Sơn,1
118157,8715,Xã Sơn Giang,Sơn Giang,Xã,542,Hương Sơn,1
118160,8724,Xã Sơn Lĩnh,Sơn Lĩnh,Xã,542,Hương Sơn,1
118163,8718,Xã Sơn Hòa,Sơn Hòa,Xã,542,Hương Sơn,1
118166,8731,Xã Sơn Tân,Sơn Tân,Xã,542,Hương Sơn,1
118169,8727,Xã Sơn Mỹ,Sơn Mỹ,Xã,542,Hương Sơn,1
118172,8732,Xã Sơn Tây,Sơn Tây,Xã,542,Hương Sơn,1
118175,8728,Xã Sơn Ninh,Sơn Ninh,Xã,542,Hương Sơn,1
118178,8713,Xã Sơn Châu,Sơn Châu,Xã,542,Hương Sơn,1
118181,8716,Xã Sơn Hà,Sơn Hà,Xã,542,Hương Sơn,1
118184,8730,Xã Sơn Quang,Sơn Quang,Xã,542,Hương Sơn,1
118187,8737,Xã Sơn Trung,Sơn Trung,Xã,542,Hương Sơn,1
118190,8711,Xã Sơn Bằng,Sơn Bằng,Xã,542,Hương Sơn,1
118193,8712,Xã Sơn Bình,Sơn Bình,Xã,542,Hương Sơn,1
118196,8720,Xã Sơn Kim 1,Sơn Kim 1,Xã,542,Hương Sơn,1
118199,8721,Xã Sơn Kim 2,Sơn Kim 2,Xã,542,Hương Sơn,1
118202,8736,Xã Sơn Trà,Sơn Trà,Xã,542,Hương Sơn,1
118205,8725,Xã Sơn Long,Sơn Long,Xã,542,Hương Sơn,1
118208,8714,Xã Sơn Diệm,Sơn Diệm,Xã,542,Hương Sơn,1
118211,8734,Xã Sơn Thủy,Sơn Thủy,Xã,542,Hương Sơn,1
118214,8717,Xã Sơn Hàm,Sơn Hàm,Xã,542,Hương Sơn,1
118217,8729,Xã Sơn Phú,Sơn Phú,Xã,542,Hương Sơn,1
118220,8708,Xã Sơn Phúc,Sơn Phúc,Xã,542,Hương Sơn,1
118223,8738,Xã Sơn Trường,Sơn Trường,Xã,542,Hương Sơn,1
118226,8726,Xã Sơn Mai,Sơn Mai,Xã,542,Hương Sơn,1
118757,8772,Xã Kỳ Xuân,Kỳ Xuân,Xã,543,Kỳ Anh,1
118760,8745,Xã Kỳ Bắc,Kỳ Bắc,Xã,543,Kỳ Anh,1
118763,8761,Xã Kỳ Phú,Kỳ Phú,Xã,543,Kỳ Anh,1
118766,8760,Xã Kỳ Phong,Kỳ Phong,Xã,543,Kỳ Anh,1
118769,8743,Xã Kỳ Tiến,Kỳ Tiến,Xã,543,Kỳ Anh,1
118772,8748,Xã Kỳ Giang,Kỳ Giang,Xã,543,Kỳ Anh,1
118775,8747,Xã Kỳ Đồng,Kỳ Đồng,Xã,543,Kỳ Anh,1
118778,8754,Xã Kỳ Khang,Kỳ Khang,Xã,543,Kỳ Anh,1
118784,8771,Xã Kỳ Văn,Kỳ Văn,Xã,543,Kỳ Anh,1
118787,8770,Xã Kỳ Trung,Kỳ Trung,Xã,543,Kỳ Anh,1
118790,8766,Xã Kỳ Thọ,Kỳ Thọ,Xã,543,Kỳ Anh,1
118793,8764,Xã Kỳ Tây,Kỳ Tây,Xã,543,Kỳ Anh,1
118799,8768,Xã Kỳ Thượng,Kỳ Thượng,Xã,543,Kỳ Anh,1
118802,8750,Xã Kỳ Hải,Kỳ Hải,Xã,543,Kỳ Anh,1
118805,8767,Xã Kỳ Thư,Kỳ Thư,Xã,543,Kỳ Anh,1
118811,8746,Xã Kỳ Châu,Kỳ Châu,Xã,543,Kỳ Anh,1
118814,8763,Xã Kỳ Tân,Kỳ Tân,Xã,543,Kỳ Anh,1
118826,8752,Xã Kỳ Hợp,Kỳ Hợp,Xã,543,Kỳ Anh,1
118838,8756,Xã Kỳ Lâm,Kỳ Lâm,Xã,543,Kỳ Anh,1
118844,8762,Xã Kỳ Sơn,Kỳ Sơn,Xã,543,Kỳ Anh,1
118850,8755,Xã Kỳ Lạc,Kỳ Lạc,Xã,543,Kỳ Anh,1
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
118754,8773,Phường Sông Trí,Sông Trí,Phường,543,Kỳ Anh,1
118781,8759,Xã Kỳ Ninh,Kỳ Ninh,Xã,543,Kỳ Anh,1
118796,8740,Xã Kỳ Lợi,Kỳ Lợi,Xã,543,Kỳ Anh,1
118808,8749,Xã Kỳ Hà,Kỳ Hà,Xã,543,Kỳ Anh,1
118817,8753,Xã Kỳ Hưng,Kỳ Hưng,Xã,543,Kỳ Anh,1
118820,8769,Phường Kỳ Trinh,Kỳ Trinh,Xã,543,Kỳ Anh,Sai prefix
118823,8765,Phường Kỳ Thịnh,Kỳ Thịnh,Xã,543,Kỳ Anh,Sai prefix
118829,8751,Xã Kỳ Hoa,Kỳ Hoa,Xã,543,Kỳ Anh,1
118832,8742,Phường Kỳ Phương,Kỳ Phương,Xã,543,Kỳ Anh,Sai prefix
118835,8741,Phường Kỳ Long,Kỳ Long,Xã,543,Kỳ Anh,Sai prefix
118841,8757,Phường Kỳ Liên,Kỳ Liên,Xã,543,Kỳ Anh,Sai prefix
118847,8758,Xã Kỳ Nam,Kỳ Nam,Xã,543,Kỳ Anh,1
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
,8773,,Sông Trí,Phường,543,Kỳ Anh,
118409,8781,Xã Tân Lộc,Tân Lộc,Xã,544,Lộc Hà,1
118412,8777,Xã Hồng Lộc,Hồng Lộc,Xã,544,Lộc Hà,1
118421,8786,Xã Thịnh Lộc,Thịnh Lộc,Xã,544,Lộc Hà,1
118430,8774,Xã An Lộc,An Lộc,Xã,544,Lộc Hà,1
118448,8775,Xã Bình Lộc,Bình Lộc,Xã,544,Lộc Hà,1
118457,8778,Xã Ích Hậu,Ích Hậu,Xã,544,Lộc Hà,1
118493,8780,Xã Phù Lưu,Phù Lưu,Xã,544,Lộc Hà,1
118568,8782,Xã Thạch Bằng,Thạch Bằng,Xã,544,Lộc Hà,1
118577,8785,Xã Thạch Mỹ,Thạch Mỹ,Xã,544,Lộc Hà,1
118580,8784,Xã Thạch Kim,Thạch Kim,Xã,544,Lộc Hà,1
118583,8783,Xã Thạch Châu,Thạch Châu,Xã,544,Lộc Hà,1
118598,8776,Xã Hộ Độ,Hộ Độ,Xã,544,Lộc Hà,1
118670,8779,Xã Mai Phụ,Mai Phụ,Xã,544,Lộc Hà,1
118349,8792,Thị trấn Nghi Xuân,Nghi Xuân,Thị trấn,545,Nghi Xuân,1
118352,8794,Thị trấn Xuân An,Xuân An,Thị trấn,545,Nghi Xuân,1
118355,8798,Xã Xuân Hội,Xuân Hội,Xã,545,Nghi Xuân,1
118358,8805,Xã Xuân Trường,Xuân Trường,Xã,545,Nghi Xuân,1
118361,8796,Xã Xuân Đan,Xuân Đan,Xã,545,Nghi Xuân,1
118364,8788,Xã Xuân Phổ,Xuân Phổ,Xã,545,Nghi Xuân,1
118367,8787,Xã Xuân Hải,Xuân Hải,Xã,545,Nghi Xuân,1
118370,8797,Xã Xuân Giang,Xuân Giang,Xã,545,Nghi Xuân,1
118373,8793,Xã Tiên Điền,Tiên Điền,Xã,545,Nghi Xuân,1
118376,8807,Xã Xuân Yên,Xuân Yên,Xã,545,Nghi Xuân,1
